ID;PlayerID;Name;Position;Club;PlayerValue;Prognosis;TotalPoints;PointVolatility;PointsLastGame;Suggestion;RatedGames;InjuryRate;SaveDate;InjuryStatus;ClubRank;CountDreamteamNomination;CountFavoritTeamNomination
2020051932229;32229;Selke;Stürmer;SV Werder Bremen;2190000;2210000;35;mittel;0;Halten;22;Niedrig;19.05.2020
2020051932332;32332;Jedvaj;Abwehr;FC Augsburg;1370000;1360000;61;hoch;0;Halten;25;Niedrig;19.05.2020
2020051930907;30907;Ibišević;Stürmer;Hertha BSC;1440000;1440000;43;hoch;0;Halten;16;Niedrig;19.05.2020
2020051932165;32165;Salif Sané;Abwehr;FC Schalke 04;5220000;5230000;51;niedrig;0;Halten;11;Hoch;19.05.2020
2020051931846;31846;Orban;Abwehr;RB Leipzig;3160000;3280000;42;niedrig;0;Halten;9;Hoch;19.05.2020
2020051932680;32680;Geiger;Mittelfeld;1899 Hoffenheim;1180000;1190000;34;mittel;0;Halten;16;Hoch;19.05.2020
2020051932544;32544;Onisiwo;Stürmer;1. FSV Mainz 05;2550000;2640000;77;mittel;0;Halten;24;Mittel;19.05.2020
2020051931799;31799;Brooks;Abwehr;VfL Wolfsburg;1870000;1880000;46;niedrig;0;Halten;17;Niedrig;19.05.2020
2020051933164;33164;Bornauw;Abwehr;1. FC Köln;3550000;3560000;81;mittel;0;Halten;22;Mittel;19.05.2020
2020051932278;32278;Hector;Mittelfeld;1. FC Köln;3940000;3990000;90;mittel;0;Halten;24;Mittel;19.05.2020
2020051932639;32639;Esser;Torhüter;1899 Hoffenheim;160000;160000;0;hoch;0;Halten;0;Niedrig;19.05.2020
2020051932096;32096;Hahn;Stürmer;FC Augsburg;220000;220000;1;hoch;0;Halten;10;Mittel;19.05.2020
2020051931710;31710;Höfler;Mittelfeld;SC Freiburg;2060000;2120000;75;niedrig;0;Halten;24;Niedrig;19.05.2020
2020051932925;32925;Flekken;Torhüter;SC Freiburg;240000;240000;45;mittel;0;Halten;9;Niedrig;19.05.2020
2020051931382;31382;Schieber;Stürmer;FC Augsburg;160000;160000;2;mittel;0;Halten;2;Hoch;19.05.2020
2020051933204;33204;Berisha;Mittelfeld;Fortuna Düsseldorf;1000000;1000000;16;niedrig;0;Halten;7;Mittel;19.05.2020
2020051933087;33087;Drexler;Mittelfeld;1. FC Köln;1160000;1160000;45;hoch;0;Halten;19;Niedrig;19.05.2020
2020051931220;31220;Hasebe;Abwehr;Eintracht Frankfurt;750000;750000;32;mittel;0;Halten;17;Mittel;19.05.2020
2020051932875;32875;Lookman;Stürmer;RB Leipzig;870000;870000;4;hoch;0;Halten;7;Niedrig;19.05.2020
2020051932998;32998;Grujić;Mittelfeld;Hertha BSC;3240000;3360000;62;mittel;0;Halten;21;Niedrig;19.05.2020
2020051932726;32726;Quaison;Stürmer;1. FSV Mainz 05;4770000;4840000;109;mittel;0;Halten;25;Niedrig;19.05.2020
2020051932157;32157;Tah;Abwehr;Bayer 04 Leverkusen;2500000;2520000;56;niedrig;0;Halten;20;Niedrig;19.05.2020
2020051932699;32699;Tisserand;Abwehr;VfL Wolfsburg;530000;530000;30;hoch;0;Halten;14;Mittel;19.05.2020
2020051932807;32807;Lienhart;Abwehr;SC Freiburg;1050000;1050000;41;niedrig;0;Halten;14;Hoch;19.05.2020
2020051933207;33207;Tapsoba;Abwehr;Bayer 04 Leverkusen;4740000;4760000;21;niedrig;0;Halten;6;Niedrig;19.05.2020
2020051933059;33059;Vasiliadis;Mittelfeld;SC Paderborn;580000;580000;44;hoch;0;Halten;25;Mittel;19.05.2020
2020051932742;32742;Pavard;Abwehr;FC Bayern München;7340000;7440000;118;niedrig;0;Halten;24;Niedrig;19.05.2020
2020051931844;31844;J. Bruma;Abwehr;1. FSV Mainz 05;460000;460000;31;mittel;0;Halten;14;Niedrig;19.05.2020
2020051931487;31487;S. Bender;Abwehr;Bayer 04 Leverkusen;4660000;4630000;83;niedrig;0;Halten;26;Hoch;19.05.2020
2020051933079;33079;Ihorst;Stürmer;SV Werder Bremen;160000;160000;1;niedrig;0;Halten;1;Niedrig;19.05.2020
2020051932137;32137;Reichel;Abwehr;1.FC Union Berlin;160000;160000;3;hoch;0;Halten;2;Mittel;19.05.2020
2020051932654;32654;Nicolas;Torhüter;1.FC Union Berlin;160000;160000;0;hoch;0;Halten;0;Niedrig;19.05.2020
2020051932829;32829;Jorge Meré;Abwehr;1. FC Köln;320000;320000;15;hoch;0;Halten;8;Mittel;19.05.2020
2020051932774;32774;Zakaria;Mittelfeld;Borussia M'gladbach;2000000;1950000;90;niedrig;0;Halten;23;Hoch;19.05.2020
2020051932019;32019;C. Günter;Abwehr;SC Freiburg;3650000;3690000;93;niedrig;0;Halten;26;Hoch;19.05.2020
2020051933094;33094;C. Lenz;Abwehr;1.FC Union Berlin;2130000;2180000;82;niedrig;0;Halten;25;Niedrig;19.05.2020
2020051933078;33078;Goller;Mittelfeld;SV Werder Bremen;170000;170000;6;mittel;0;Halten;10;Niedrig;19.05.2020
2020051933140;33140;Schubert;Torhüter;FC Schalke 04;1290000;1290000;17;mittel;0;Halten;7;Mittel;19.05.2020
2020051932837;32837;Ascacíbar;Mittelfeld;Hertha BSC;1570000;1570000;18;niedrig;0;Halten;8;Niedrig;19.05.2020
2020051931621;31621;Trapp;Torhüter;Eintracht Frankfurt;1790000;1800000;38;mittel;0;Halten;14;Hoch;19.05.2020
2020051933172;33172;Lichtsteiner;Abwehr;FC Augsburg;250000;250000;1;hoch;0;Halten;17;Mittel;19.05.2020
2020051932644;32644;Z. Steffen;Torhüter;Fortuna Düsseldorf;270000;270000;34;hoch;0;Halten;17;Hoch;19.05.2020
2020051932953;32953;K. Schlotterbeck;Abwehr;1.FC Union Berlin;650000;660000;42;hoch;0;Halten;16;Hoch;19.05.2020
2020051932208;32208;Dahoud;Mittelfeld;Borussia Dortmund;940000;960000;19;mittel;0;Halten;10;Niedrig;19.05.2020
2020051932762;32762;Cuisance;Mittelfeld;FC Bayern München;240000;240000;2;hoch;0;Halten;3;Hoch;19.05.2020
2020051931249;31249;Risse;Mittelfeld;1. FC Köln;310000;310000;12;niedrig;0;Halten;6;Mittel;19.05.2020
2020051931524;31524;Schmiedebach;Mittelfeld;1.FC Union Berlin;160000;160000;0;hoch;0;Halten;3;Hoch;19.05.2020
2020051933088;33088;Czichos;Abwehr;1. FC Köln;480000;480000;48;hoch;0;Halten;20;Hoch;19.05.2020
2020051933158;33158;Skov;Mittelfeld;1899 Hoffenheim;5520000;5570000;94;niedrig;0;Halten;23;Mittel;19.05.2020
2020051932944;32944;Müsel;Stürmer;Borussia M'gladbach;170000;170000;0;hoch;0;Halten;0;Hoch;19.05.2020
2020051932632;32632;Raphaël Guerreiro;Mittelfeld;Borussia Dortmund;9790000;9820000;123;mittel;0;Halten;21;Niedrig;19.05.2020
2020051931779;31779;N. Schulz;Abwehr;Borussia Dortmund;440000;440000;20;hoch;0;Halten;8;Mittel;19.05.2020
2020051932651;32651;Omar Mascarell;Mittelfeld;FC Schalke 04;2100000;2080000;72;niedrig;0;Halten;23;Hoch;19.05.2020
2020051932942;32942;Mukiele;Abwehr;RB Leipzig;5060000;5210000;85;niedrig;0;Halten;19;Mittel;19.05.2020
2020051932869;32869;Akanji;Abwehr;Borussia Dortmund;3470000;3570000;54;niedrig;0;Halten;22;Niedrig;19.05.2020
2020051931163;31163;S. Langkamp;Abwehr;SV Werder Bremen;180000;180000;-1;niedrig;0;Halten;3;Mittel;19.05.2020
2020051933173;33173;Kölle;Abwehr;1. FSV Mainz 05;160000;160000;0;hoch;0;Halten;0;Niedrig;19.05.2020
2020051932725;32725;Bailey;Stürmer;Bayer 04 Leverkusen;5200000;5300000;47;hoch;0;Halten;15;Niedrig;19.05.2020
2020051932206;32206;Waldschmidt;Stürmer;SC Freiburg;3870000;3930000;49;niedrig;0;Halten;16;Hoch;19.05.2020
2020051932634;32634;Doucouré;Abwehr;Borussia M'gladbach;160000;160000;0;hoch;0;Halten;0;Niedrig;19.05.2020
2020051931932;31932;Bittencourt;Stürmer;SV Werder Bremen;1570000;1570000;49;hoch;0;Halten;21;Mittel;19.05.2020
2020051933075;33075;H. Wolf;Mittelfeld;RB Leipzig;550000;550000;1;hoch;0;Halten;3;Mittel;19.05.2020
2020051933159;33159;Schreiber;Torhüter;RB Leipzig;160000;160000;0;hoch;0;Halten;0;Niedrig;19.05.2020
2020051927585;27585;Rensing;Torhüter;Fortuna Düsseldorf;160000;160000;0;hoch;0;Halten;0;Mittel;19.05.2020
2020051933130;33130;Krauß;Mittelfeld;RB Leipzig;160000;160000;0;hoch;0;Halten;0;Niedrig;19.05.2020
2020051932984;32984;K. Adams;Abwehr;Fortuna Düsseldorf;260000;260000;31;hoch;0;Halten;12;Niedrig;19.05.2020
2020051931584;31584;Oczipka;Abwehr;FC Schalke 04;1900000;1910000;73;mittel;0;Halten;26;Niedrig;19.05.2020
2020051932649;32649;Tekpetey;Stürmer;Fortuna Düsseldorf;160000;160000;3;hoch;0;Halten;9;Mittel;19.05.2020
2020051933103;33103;Brüggemeier;Torhüter;SC Paderborn;160000;160000;0;hoch;0;Halten;0;Niedrig;19.05.2020
2020051931941;31941;Grün;Torhüter;Borussia M'gladbach;160000;160000;0;hoch;0;Halten;0;Niedrig;19.05.2020
2020051931848;31848;T. Horn;Torhüter;1. FC Köln;1090000;1080000;43;hoch;0;Halten;26;Niedrig;19.05.2020
2020051932445;32445;Kimmich;Abwehr;FC Bayern München;13030000;12380000;165;niedrig;0;Verkaufen;25;Niedrig;19.05.2020
2020051933143;33143;Suchý;Abwehr;FC Augsburg;190000;190000;1;hoch;0;Halten;3;Hoch;19.05.2020
2020051931267;31267;Parensen;Abwehr;1.FC Union Berlin;280000;280000;30;mittel;0;Halten;6;Mittel;19.05.2020
2020051932323;32323;Bürki;Torhüter;Borussia Dortmund;1460000;1480000;30;hoch;0;Halten;23;Niedrig;19.05.2020
2020051930600;30600;Tschauner;Torhüter;RB Leipzig;160000;160000;0;hoch;0;Halten;0;Niedrig;19.05.2020
2020051932710;32710;Torunarigha;Abwehr;Hertha BSC;1870000;1830000;45;mittel;0;Halten;9;Niedrig;19.05.2020
2020051932364;32364;Zentner;Torhüter;1. FSV Mainz 05;210000;210000;58;mittel;0;Halten;22;Hoch;19.05.2020
2020051932214;32214;Durm;Mittelfeld;Eintracht Frankfurt;230000;230000;10;hoch;0;Halten;8;Niedrig;19.05.2020
2020051931762;31762;da Costa;Mittelfeld;Eintracht Frankfurt;1390000;1410000;45;mittel;0;Halten;13;Niedrig;19.05.2020
2020051932931;32931;Neuhaus;Mittelfeld;Borussia M'gladbach;5450000;5580000;79;mittel;0;Halten;22;Niedrig;19.05.2020
2020051931416;31416;Vogt;Abwehr;SV Werder Bremen;1550000;1560000;39;niedrig;0;Halten;18;Hoch;19.05.2020
2020051932190;32190;Karaman;Stürmer;Fortuna Düsseldorf;2250000;2340000;52;mittel;0;Halten;12;Hoch;19.05.2020
2020051933037;33037;Raschl;Mittelfeld;Borussia Dortmund;170000;170000;0;hoch;0;Halten;0;Mittel;19.05.2020
2020051931596;31596;P. Herrmann;Stürmer;Borussia M'gladbach;3980000;4100000;85;hoch;0;Halten;19;Niedrig;19.05.2020
2020051932005;32005;Gebre Selassie;Abwehr;SV Werder Bremen;740000;720000;40;mittel;0;Halten;19;Hoch;19.05.2020
2020051931774;31774;Schwolow;Torhüter;SC Freiburg;1570000;1590000;56;mittel;0;Halten;17;Hoch;19.05.2020
2020051933157;33157;Skhiri;Mittelfeld;1. FC Köln;2340000;2430000;68;mittel;0;Halten;24;Niedrig;19.05.2020
2020051932690;32690;Dragović;Abwehr;Bayer 04 Leverkusen;180000;180000;5;hoch;0;Halten;8;Niedrig;19.05.2020
2020051933124;33124;Ingvartsen;Stürmer;1.FC Union Berlin;1120000;1100000;53;mittel;0;Halten;21;Niedrig;19.05.2020
2020051932861;32861;Höler;Stürmer;SC Freiburg;1890000;1860000;78;niedrig;0;Halten;26;Niedrig;19.05.2020
2020051933194;33194;Elmkies;Mittelfeld;1899 Hoffenheim;440000;440000;0;hoch;0;Halten;0;Hoch;19.05.2020
2020051932840;32840;Lucas Alario;Stürmer;Bayer 04 Leverkusen;4510000;4540000;78;mittel;0;Halten;18;Mittel;19.05.2020
2020051932833;32833;Çetin;Mittelfeld;Eintracht Frankfurt;160000;160000;0;hoch;0;Halten;0;Mittel;19.05.2020
2020051932527;32527;Serdar;Mittelfeld;FC Schalke 04;5970000;6040000;84;niedrig;0;Halten;19;Hoch;19.05.2020
2020051932842;32842;Bebou;Stürmer;1899 Hoffenheim;1850000;1890000;57;mittel;0;Halten;24;Mittel;19.05.2020
2020051932606;32606;Brekalo;Stürmer;VfL Wolfsburg;2420000;2470000;69;mittel;0;Halten;22;Niedrig;19.05.2020
2020051932873;32873;Rashica;Stürmer;SV Werder Bremen;7000000;7060000;103;niedrig;0;Halten;21;Niedrig;19.05.2020
2020051933181;33181;Tempelmann;Mittelfeld;SC Freiburg;390000;380000;2;hoch;0;Halten;1;Hoch;19.05.2020
2020051933189;33189;Palacios;Mittelfeld;Bayer 04 Leverkusen;4560000;4580000;11;mittel;0;Halten;3;Mittel;19.05.2020
2020051932080;32080;J. Hofmann;Mittelfeld;Borussia M'gladbach;3540000;3620000;46;mittel;0;Halten;14;Niedrig;19.05.2020
2020051933117;33117;E. Fernandes;Mittelfeld;1. FSV Mainz 05;410000;420000;15;hoch;0;Halten;17;Hoch;19.05.2020
2020051933033;33033;Finger;Mittelfeld;Eintracht Frankfurt;160000;160000;0;hoch;0;Halten;0;Niedrig;19.05.2020
2020051932241;32241;Jarstein;Torhüter;Hertha BSC;920000;940000;53;hoch;0;Halten;22;Niedrig;19.05.2020
2020051932782;32782;Rekik;Abwehr;Hertha BSC;510000;510000;41;mittel;0;Halten;14;Mittel;19.05.2020
2020051931796;31796;Leckie;Stürmer;Hertha BSC;190000;190000;4;mittel;0;Halten;3;Hoch;19.05.2020
2020051932636;32636;Kainz;Mittelfeld;1. FC Köln;4550000;4680000;88;mittel;0;Halten;20;Niedrig;19.05.2020
2020051932221;32221;Darida;Mittelfeld;Hertha BSC;1510000;1500000;64;hoch;0;Halten;20;Mittel;19.05.2020
20200519310;310;Hauptmann;Mittelfeld;1. FC Köln;160000;160000;0;hoch;0;Halten;0;Hoch;19.05.2020
2020051931453;31453;Gulde;Abwehr;SC Freiburg;1800000;1780000;59;niedrig;0;Halten;14;Niedrig;19.05.2020
2020051932965;32965;Kunde;Mittelfeld;1. FSV Mainz 05;1800000;1780000;75;mittel;0;Halten;21;Niedrig;19.05.2020
2020051932492;32492;Prömel;Mittelfeld;1.FC Union Berlin;460000;460000;8;hoch;0;Halten;8;Hoch;19.05.2020
2020051930757;30757;Stolz;Torhüter;1899 Hoffenheim;160000;160000;0;hoch;0;Halten;0;Hoch;19.05.2020
2020051932553;32553;Kramarić;Stürmer;1899 Hoffenheim;3890000;3730000;74;niedrig;0;Halten;14;Hoch;19.05.2020
2020051933064;33064;Zolinski;Stürmer;SC Paderborn;240000;240000;35;hoch;0;Halten;19;Niedrig;19.05.2020
2020051931985;31985;Stöger;Mittelfeld;Fortuna Düsseldorf;2140000;2170000;28;mittel;0;Halten;9;Hoch;19.05.2020
2020051932291;32291;Strohdiek;Abwehr;SC Paderborn;230000;230000;24;niedrig;0;Halten;12;Niedrig;19.05.2020
2020051931395;31395;Petersen;Stürmer;SC Freiburg;4280000;4280000;100;mittel;0;Halten;26;Niedrig;19.05.2020
2020051933201;33201;Evans;Mittelfeld;SC Paderborn;170000;170000;0;hoch;0;Halten;0;Niedrig;19.05.2020
2020051933196;33196;Todibo;Abwehr;FC Schalke 04;2810000;2800000;21;mittel;0;Halten;5;Niedrig;19.05.2020
2020051932581;32581;Klostermann;Abwehr;RB Leipzig;5750000;5820000;89;niedrig;0;Halten;24;Mittel;19.05.2020
2020051931542;31542;Nordtveit;Abwehr;1899 Hoffenheim;690000;700000;19;hoch;0;Halten;7;Mittel;19.05.2020
2020051932642;32642;Embolo;Stürmer;Borussia M'gladbach;5120000;5240000;72;hoch;0;Halten;23;Niedrig;19.05.2020
2020051932555;32555;Oelschlägel;Torhüter;Borussia Dortmund;160000;160000;0;hoch;0;Halten;0;Niedrig;19.05.2020
2020051932862;32862;Dräger;Abwehr;SC Paderborn;250000;250000;7;hoch;0;Halten;13;Mittel;19.05.2020
2020051931935;31935;Can;Abwehr;Borussia Dortmund;8890000;8810000;25;niedrig;0;Halten;5;Mittel;19.05.2020
2020051930708;30708;Russ;Abwehr;Eintracht Frankfurt;160000;160000;0;hoch;0;Verkaufen;0;Hoch;19.05.2020
2020051932466;32466;Kadeřábek;Abwehr;1899 Hoffenheim;2380000;2450000;61;hoch;0;Halten;23;Niedrig;19.05.2020
2020051932903;32903;Bormuth;Abwehr;Fortuna Düsseldorf;160000;160000;6;niedrig;0;Halten;2;Niedrig;19.05.2020
2020051932971;32971;Stanić;Abwehr;FC Augsburg;160000;160000;0;hoch;0;Halten;0;Niedrig;19.05.2020
2020051933021;33021;Davies;Abwehr;FC Bayern München;9100000;9070000;87;niedrig;0;Halten;21;Niedrig;19.05.2020
2020051933122;33122;Diaby;Stürmer;Bayer 04 Leverkusen;7080000;7150000;78;mittel;0;Halten;20;Niedrig;19.05.2020
2020051933120;33120;Paulo Otávio;Abwehr;VfL Wolfsburg;2200000;2220000;23;hoch;0;Halten;5;Niedrig;19.05.2020
2020051931413;31413;Morávek;Mittelfeld;FC Augsburg;160000;160000;12;hoch;0;Halten;9;Mittel;19.05.2020
2020051933061;33061;Antwi-Adjei;Mittelfeld;SC Paderborn;570000;560000;39;mittel;0;Halten;26;Mittel;19.05.2020
2020051932185;32185;Öztunali;Mittelfeld;1. FSV Mainz 05;1780000;1770000;61;mittel;0;Halten;20;Niedrig;19.05.2020
2020051932954;32954;Kiprit;Stürmer;Hertha BSC;160000;160000;0;hoch;0;Halten;0;Niedrig;19.05.2020
2020051932962;32962;Hakimi;Abwehr;Borussia Dortmund;9030000;9070000;106;niedrig;0;Halten;26;Niedrig;19.05.2020
2020051932819;32819;Harit;Mittelfeld;FC Schalke 04;5800000;5930000;85;mittel;0;Halten;25;Mittel;19.05.2020
2020051932178;32178;Mwene;Abwehr;1. FSV Mainz 05;240000;240000;4;hoch;0;Halten;2;Niedrig;19.05.2020
2020051931426;31426;Toprak;Abwehr;SV Werder Bremen;480000;480000;16;mittel;0;Halten;10;Hoch;19.05.2020
2020051931958;31958;Gregoritsch;Stürmer;FC Schalke 04;1690000;1660000;26;hoch;0;Halten;13;Niedrig;19.05.2020
2020051932583;32583;Ilsanker;Mittelfeld;Eintracht Frankfurt;1690000;1690000;24;mittel;0;Halten;11;Niedrig;19.05.2020
2020051933212;33212;Thiaw;Abwehr;FC Schalke 04;540000;540000;0;hoch;0;Halten;0;Niedrig;19.05.2020
2020051931167;31167;Traoré;Mittelfeld;Borussia M'gladbach;300000;300000;0;hoch;0;Halten;1;Niedrig;19.05.2020
2020051932800;32800;Laimer;Mittelfeld;RB Leipzig;4150000;4240000;63;mittel;0;Halten;23;Mittel;19.05.2020
2020051932572;32572;Sarenren-Bazee;Stürmer;FC Augsburg;160000;160000;1;hoch;0;Halten;3;Niedrig;19.05.2020
2020051932989;32989;Aarón Martín;Abwehr;1. FSV Mainz 05;660000;660000;40;mittel;0;Halten;19;Niedrig;19.05.2020
2020051932310;32310;Haberer;Mittelfeld;SC Freiburg;1340000;1360000;50;mittel;0;Halten;22;Hoch;19.05.2020
2020051932534;32534;A. Hack;Abwehr;1. FSV Mainz 05;160000;160000;13;hoch;0;Halten;9;Mittel;19.05.2020
2020051932181;32181;G. Fernandes;Mittelfeld;Eintracht Frankfurt;250000;250000;8;hoch;0;Halten;9;Hoch;19.05.2020
2020051927629;27629;Baier;Mittelfeld;FC Augsburg;660000;660000;43;mittel;0;Halten;20;Niedrig;19.05.2020
2020051932817;32817;Rexhbecaj;Mittelfeld;1. FC Köln;1060000;1050000;19;mittel;0;Halten;5;Mittel;19.05.2020
2020051932354;32354;Kapino;Torhüter;SV Werder Bremen;190000;190000;3;hoch;0;Halten;1;Niedrig;19.05.2020
2020051931392;31392;Latza;Mittelfeld;1. FSV Mainz 05;410000;410000;19;hoch;0;Halten;15;Hoch;19.05.2020
2020051933133;33133;Schlager;Mittelfeld;VfL Wolfsburg;2710000;2790000;45;niedrig;0;Halten;16;Niedrig;19.05.2020
2020051931571;31571;D. Caligiuri;Mittelfeld;FC Schalke 04;5380000;5420000;70;niedrig;0;Halten;21;Hoch;19.05.2020
2020051931770;31770;Malli;Mittelfeld;1.FC Union Berlin;440000;440000;8;niedrig;0;Halten;7;Hoch;19.05.2020
2020051932776;32776;Konaté;Abwehr;RB Leipzig;3810000;3880000;19;niedrig;0;Halten;5;Hoch;19.05.2020
2020051933105;33105;Kilian;Abwehr;SC Paderborn;260000;260000;23;hoch;0;Halten;13;Hoch;19.05.2020
2020051932493;32493;Mees;Stürmer;1.FC Union Berlin;170000;170000;5;hoch;0;Halten;7;Hoch;19.05.2020
2020051933188;33188;Oeynhausen;Mittelfeld;SC Paderborn;160000;160000;0;hoch;0;Halten;0;Niedrig;19.05.2020
2020051932549;32549;Gouweleeuw;Abwehr;FC Augsburg;680000;700000;24;hoch;0;Halten;15;Mittel;19.05.2020
2020051932602;32602;Abrashi;Mittelfeld;SC Freiburg;220000;220000;11;mittel;0;Halten;8;Hoch;19.05.2020
2020051931671;31671;Rode;Mittelfeld;Eintracht Frankfurt;1570000;1590000;56;niedrig;0;Halten;21;Mittel;19.05.2020
2020051933170;33170;Mercan;Mittelfeld;FC Schalke 04;160000;160000;0;hoch;0;Halten;0;Niedrig;19.05.2020
20200519395;395;Pizarro;Stürmer;SV Werder Bremen;160000;160000;16;mittel;0;Halten;12;Mittel;19.05.2020
2020051931795;31795;Gogia;Mittelfeld;1.FC Union Berlin;160000;160000;7;niedrig;0;Verkaufen;3;Hoch;19.05.2020
2020051932280;32280;Gerhardt;Mittelfeld;VfL Wolfsburg;520000;520000;28;hoch;0;Halten;12;Mittel;19.05.2020
2020051932449;32449;Grillitsch;Mittelfeld;1899 Hoffenheim;2650000;2740000;72;niedrig;0;Halten;24;Mittel;19.05.2020
2020051932187;32187;Goretzka;Mittelfeld;FC Bayern München;8400000;8500000;62;mittel;0;Halten;16;Mittel;19.05.2020
2020051931838;31838;Baumgartlinger;Mittelfeld;Bayer 04 Leverkusen;1670000;1670000;53;mittel;0;Halten;19;Mittel;19.05.2020
2020051932159;32159;Kramer;Mittelfeld;Borussia M'gladbach;1800000;1820000;33;niedrig;0;Halten;16;Mittel;19.05.2020
2020051932628;32628;B. Schmitz;Abwehr;1. FC Köln;310000;310000;19;niedrig;0;Halten;13;Niedrig;19.05.2020
2020051931479;31479;Polter;Stürmer;1.FC Union Berlin;340000;340000;25;hoch;0;Halten;12;Niedrig;19.05.2020
2020051933074;33074;Lucas Hernández;Abwehr;FC Bayern München;4740000;4740000;19;mittel;0;Halten;11;Hoch;19.05.2020
2020051930813;30813;Bodzek;Mittelfeld;Fortuna Düsseldorf;270000;270000;25;mittel;0;Halten;21;Hoch;19.05.2020
2020051931936;31936;Volland;Stürmer;Bayer 04 Leverkusen;7620000;7610000;111;niedrig;0;Halten;22;Hoch;19.05.2020
2020051931976;31976;O. Fink;Mittelfeld;Fortuna Düsseldorf;160000;160000;25;mittel;0;Halten;12;Niedrig;19.05.2020
2020051932786;32786;Posch;Abwehr;1899 Hoffenheim;450000;450000;36;hoch;0;Halten;20;Mittel;19.05.2020
2020051932977;32977;Baumgartner;Mittelfeld;1899 Hoffenheim;2650000;2720000;48;mittel;0;Halten;18;Niedrig;19.05.2020
2020051932120;32120;N. Stark;Abwehr;Hertha BSC;1290000;1300000;36;hoch;0;Halten;17;Mittel;19.05.2020
2020051933166;33166;Awoniyi;Stürmer;1. FSV Mainz 05;400000;410000;10;hoch;0;Halten;6;Niedrig;19.05.2020
2020051932922;32922;Bennetts;Mittelfeld;Borussia M'gladbach;160000;160000;0;hoch;0;Halten;0;Niedrig;19.05.2020
2020051932752;32752;Zimmer;Mittelfeld;Fortuna Düsseldorf;160000;160000;10;hoch;0;Halten;9;Mittel;19.05.2020
2020051931839;31839;Ujah;Stürmer;1.FC Union Berlin;350000;350000;30;hoch;0;Halten;16;Niedrig;19.05.2020
2020051931743;31743;Chandler;Abwehr;Eintracht Frankfurt;2510000;2530000;68;mittel;0;Halten;15;Niedrig;19.05.2020
2020051932007;32007;Lomb;Torhüter;Bayer 04 Leverkusen;160000;160000;0;hoch;0;Halten;0;Niedrig;19.05.2020
